timestamp,user,kernel
1620633600,46,33
1620637200,7,20
1620640800,93,25
1620644400,76,69
1620648000,46,2
1620651600,32,49
1620655200,21,90
1620658800,53,26
1620662400,16,0
1620666000,62,29
1620669600,57,34
1620673200,84,51
1620676800,42,9
1620680400,52,74
1620684000,94,26
1620687600,78,39
1620691200,65,76
1620694800,65,20
1620698400,15,3
1620702000,94,51
1620705600,10,79
1620709200,69,21
1620712800,84,21
1620716400,16,53
1620720000,26,68
1620723600,88,37
1620727200,70,34
1620730800,56,65
1620734400,48,61
1620738000,54,4
1620741600,93,31
1620745200,49,20
1620748800,21,67
1620752400,45,81
1620756000,75,38
1620759600,9,38
1620763200,86,68
1620766800,27,69
1620770400,58,33
1620774000,90,37
1620777600,69,77
1620781200,42,2
1620784800,79,89
1620788400,72,80
1620792000,64,79
1620795600,90,56
1620799200,79,1
1620802800,81,90
1620806400,36,79
1620810000,48,10
1620813600,86,11
1620817200,16,71
1620820800,47,33
1620824400,17,4
1620828000,72,6
1620831600,10,3
1620835200,52,42
1620838800,10,30
1620842400,8,36
1620846000,79,26
1620849600,29,31
1620853200,87,7
1620856800,37,31
1620860400,66,63
1620864000,24,67
1620867600,41,9
1620871200,83,47
1620874800,48,84
1620878400,85,55
1620882000,93,19
1620885600,67,56
1620889200,82,18
1620892800,67,45
1620896400,16,65
1620900000,86,48
1620903600,5,69
1620907200,84,46
1620910800,44,74
1620914400,45,63
1620918000,51,22
1620921600,45,45
1620925200,37,81
1620928800,60,38
1620932400,79,8
1620936000,8,35
1620939600,86,28
1620943200,5,67
1620946800,51,62
1620950400,81,20
1620954000,5,29
1620957600,74,54
1620961200,12,57
1620964800,14,10
1620968400,46,49
1620972000,78,50
1620975600,77,22
1620979200,10,67
1620982800,18,60
1620986400,19,50
1620990000,73,71
1620993600,90,59
1620997200,13,49
1621000800,94,17
1621004400,79,74
1621008000,43,74
1621011600,18,16
1621015200,43,74
1621018800,41,10
1621022400,89,77
1621026000,28,67
1621029600,42,58
1621033200,57,5
1621036800,93,28
1621040400,33,11
1621044000,84,60
1621047600,51,36
1621051200,87,54
1621054800,90,80
1621058400,77,32
1621062000,32,19
1621065600,20,3
1621069200,94,16
1621072800,82,34
1621076400,86,34
1621080000,26,13
1621083600,69,21
1621087200,39,79
1621090800,85,31
1621094400,22,71
1621098000,10,59
1621101600,45,51
1621105200,63,31
1621108800,74,16
1621112400,80,50
1621116000,53,65
1621119600,37,26
1621123200,73,30
1621126800,48,17
1621130400,32,87
1621134000,19,11
1621137600,68,41
1621141200,91,6
1621144800,35,75
1621148400,42,10
1621152000,61,5
1621155600,74,59
1621159200,62,36
1621162800,59,35
1621166400,57,1
1621170000,53,9
1621173600,71,43
1621177200,95,6
1621180800,78,5
1621184400,82,63
1621188000,6,55
1621191600,80,64
1621195200,10,70
1621198800,38,35
1621202400,23,33
1621206000,50,74
1621209600,43,77
1621213200,10,58
1621216800,82,22
1621220400,61,1
1621224000,28,13
1621227600,70,52
1621231200,61,64
1621234800,26,1
1621238400,74,62
1621242000,70,70
1621245600,31,12
1621249200,11,85
1621252800,87,2
1621256400,35,9
1621260000,40,38
1621263600,51,36
1621267200,84,52
1621270800,63,65
1621274400,42,23
1621278000,71,61
1621281600,5,3
1621285200,27,56
1621288800,72,7
1621292400,26,45
1621296000,74,49
1621299600,83,4
1621303200,66,47
1621306800,57,52
1621310400,54,82
1621314000,30,47
1621317600,89,71
1621321200,52,35
1621324800,91,14
1621328400,14,33
1621332000,42,38
1621335600,62,0
1621339200,47,79
1621342800,62,72
1621346400,54,41
1621350000,32,27
1621353600,95,68
1621357200,90,60
1621360800,30,47
1621364400,26,74
1621368000,6,46
1621371600,90,48
1621375200,86,41
1621378800,88,76
1621382400,23,55
1621386000,77,18
1621389600,8,38
1621393200,24,8
1621396800,86,39
1621400400,85,39
1621404000,85,70
1621407600,35,79
1621411200,53,24
1621414800,53,36
1621418400,39,32
1621422000,78,36
1621425600,47,67
1621429200,52,32
1621432800,76,40
1621436400,76,89
1621440000,63,16
1621443600,22,61
1621447200,59,90
1621450800,37,44
1621454400,43,76
1621458000,52,27
1621461600,23,77
1621465200,20,66
1621468800,69,26
1621472400,16,8
1621476000,63,85
1621479600,12,9
1621483200,29,17
1621486800,9,5
1621490400,62,76
1621494000,62,25
1621497600,6,37
1621501200,54,18
1621504800,41,45
1621508400,31,37
1621512000,35,73
1621515600,69,48
1621519200,27,42
1621522800,83,49
1621526400,73,52
1621530000,25,36
1621533600,14,27
1621537200,13,34
1621540800,13,13
1621544400,7,65
1621548000,57,22
1621551600,58,16
1621555200,65,66
1621558800,39,59
1621562400,25,60
1621566000,11,13
1621569600,10,33
1621573200,29,81
1621576800,81,65
1621580400,8,53
1621584000,32,23
1621587600,94,36
1621591200,19,7
1621594800,38,22
1621598400,79,89
1621602000,55,35
1621605600,26,13
1621609200,56,44
1621612800,47,48
1621616400,71,62
1621620000,77,35
1621623600,43,40
1621627200,74,25
1621630800,36,54
1621634400,5,34
1621638000,75,27
1621641600,25,32
1621645200,31,34
1621648800,7,23
1621652400,61,76
1621656000,26,16
1621659600,79,5
1621663200,88,34
1621666800,17,34
1621670400,50,79
1621674000,64,26
1621677600,28,6
1621681200,72,55
1621684800,90,61
1621688400,77,85
1621692000,9,52
1621695600,26,24
1621699200,52,11
1621702800,27,49
1621706400,39,78
1621710000,39,55
1621713600,62,17
1621717200,29,49
1621720800,19,36
1621724400,51,59
1621728000,29,14
1621731600,54,11
1621735200,79,25
1621738800,71,69
1621742400,91,11
1621746000,68,53
1621749600,31,48
1621753200,82,73
1621756800,64,62
1621760400,36,56
1621764000,55,28
1621767600,25,70
1621771200,13,7
1621774800,88,22
1621778400,49,38
1621782000,49,31
1621785600,21,2
1621789200,47,90
1621792800,32,72
1621796400,36,76
1621800000,88,58
1621803600,43,18
1621807200,74,79
1621810800,5,37
1621814400,55,85
1621818000,61,63
1621821600,27,76
1621825200,48,30
1621828800,52,35
1621832400,20,0
1621836000,41,59
1621839600,36,52
1621843200,30,37
1621846800,20,15
1621850400,23,9
1621854000,6,64
1621857600,72,39
1621861200,50,45
1621864800,32,8
1621868400,50,41
1621872000,7,10
1621875600,18,24
1621879200,55,56
1621882800,22,60
1621886400,59,32
1621890000,65,0
1621893600,5,54
1621897200,20,79
1621900800,5,30
1621904400,9,72
1621908000,45,59
1621911600,13,70
1621915200,12,16
1621918800,30,89
1621922400,29,33
1621926000,44,80
1621929600,12,52
1621933200,72,20
1621936800,77,84
1621940400,85,89
1621944000,30,12
1621947600,94,80
1621951200,71,14
1621954800,36,30
1621958400,12,35
1621962000,70,47
1621965600,8,37
1621969200,32,65
1621972800,58,15
1621976400,68,41
1621980000,16,65
1621983600,89,72
1621987200,85,61
1621990800,60,61
1621994400,22,44
1621998000,28,43
1622001600,24,75
1622005200,91,49
1622008800,57,26
1622012400,84,60
1622016000,30,16
1622019600,75,28
1622023200,58,6
1622026800,61,70
1622030400,80,28
1622034000,25,50
1622037600,61,67
1622041200,36,46
1622044800,42,87
1622048400,21,55
1622052000,8,2
1622055600,66,77
1622059200,83,19
1622062800,40,39
1622066400,50,77
1622070000,13,33
1622073600,7,79
1622077200,67,19
1622080800,53,81
1622084400,57,33
1622088000,24,72
1622091600,51,75
1622095200,53,77
1622098800,89,49
1622102400,41,64
1622106000,72,3
1622109600,71,37
1622113200,85,53
1622116800,61,24
1622120400,7,64
1622124000,69,10
1622127600,12,66
1622131200,57,32
1622134800,53,10
1622138400,27,9
1622142000,11,4
1622145600,49,52
1622149200,48,56
1622152800,6,36
1622156400,19,1
1622160000,14,44
1622163600,9,76
1622167200,86,47
1622170800,6,9
1622174400,39,3
1622178000,41,7
1622181600,73,6
1622185200,41,29
1622188800,6,85
1622192400,7,78
1622196000,62,8
1622199600,87,11
1622203200,28,88
1622206800,35,79
1622210400,93,7
1622214000,85,6
1622217600,56,47
1622221200,50,4
1622224800,8,47
1622228400,72,37
1622232000,18,12
1622235600,12,81
1622239200,78,43
1622242800,25,74
1622246400,42,22
1622250000,66,58
1622253600,90,16
1622257200,37,17
1622260800,18,62
1622264400,64,64
1622268000,37,11
1622271600,76,83
1622275200,63,79
1622278800,92,24
1622282400,94,26
1622286000,29,12
1622289600,43,31
1622293200,7,74
1622296800,80,22
1622300400,63,75
1622304000,13,82
1622307600,10,2
1622311200,12,37
1622314800,78,75
1622318400,67,5
1622322000,53,3
1622325600,21,82
1622329200,54,38
1622332800,39,8
1622336400,30,32
1622340000,39,50
1622343600,12,36
1622347200,49,10
1622350800,24,82
1622354400,91,77
1622358000,35,3
1622361600,37,35
1622365200,64,2
1622368800,41,5
1622372400,82,61
1622376000,15,89
1622379600,70,26
1622383200,48,23
1622386800,69,77
1622390400,91,53
1622394000,78,29
1622397600,17,80
1622401200,70,19
1622404800,58,85
1622408400,16,49
1622412000,39,4
1622415600,20,29
1622419200,7,38
1622422800,37,38
1622426400,48,72
1622430000,68,53
1622433600,75,37
1622437200,47,77
1622440800,28,70
1622444400,31,18
1622448000,37,8
1622451600,16,7
1622455200,57,76
1622458800,31,14
1622462400,38,0
1622466000,31,31
1622469600,9,42
1622473200,65,61
1622476800,85,1
1622480400,67,32
1622484000,79,34
1622487600,53,16
1622491200,76,90
1622494800,7,58
1622498400,74,29
1622502000,44,64
1622505600,5,50
1622509200,76,52
1622512800,95,7
1622516400,72,32
1622520000,66,2
1622523600,68,29
1622527200,12,87
1622530800,95,87
1622534400,93,61
1622538000,87,71
1622541600,10,2
1622545200,56,39
1622548800,7,53
1622552400,65,34
1622556000,50,9
1622559600,13,46
1622563200,27,42
1622566800,12,21
1622570400,17,37
1622574000,22,74
1622577600,45,80
1622581200,17,10
1622584800,44,65
1622588400,12,37
1622592000,40,52
1622595600,76,3
1622599200,60,31
1622602800,48,20
1622606400,53,12
1622610000,59,2
1622613600,80,25
1622617200,53,7
1622620800,36,56
1622624400,33,43
1622628000,61,45
1622631600,85,5
1622635200,94,55
1622638800,21,37
1622642400,34,77
1622646000,42,28
1622649600,6,18
1622653200,36,19
1622656800,17,37
1622660400,44,60
1622664000,18,57
1622667600,68,88
1622671200,50,20
1622674800,63,76
1622678400,44,87
1622682000,88,5
1622685600,9,72
1622689200,69,56
1622692800,42,43
1622696400,62,29
1622700000,88,3
1622703600,62,85
1622707200,80,52
1622710800,18,88
1622714400,57,16
1622718000,62,65
1622721600,78,29
1622725200,31,27
1622728800,18,84
1622732400,72,15
1622736000,48,59
1622739600,25,11
1622743200,45,48
1622746800,72,40
1622750400,5,87
1622754000,75,47
1622757600,5,90
1622761200,46,38
1622764800,19,17
1622768400,40,67
1622772000,38,56
1622775600,9,69
1622779200,90,84
1622782800,11,61
1622786400,83,73
1622790000,82,30
1622793600,9,60
1622797200,46,44
1622800800,22,72
1622804400,90,72
1622808000,73,27
1622811600,87,31
1622815200,85,32
1622818800,75,4
1622822400,17,68
1622826000,39,9
1622829600,38,1
1622833200,83,82
1622836800,91,47
1622840400,20,36
1622844000,88,1
1622847600,71,87
1622851200,30,71
1622854800,9,5
1622858400,20,52
1622862000,45,46
1622865600,84,31
1622869200,46,31
1622872800,31,20
1622876400,40,2
1622880000,56,32
1622883600,16,48
1622887200,39,52
1622890800,44,29
1622894400,68,54
1622898000,70,18
1622901600,24,3
1622905200,20,7
1622908800,42,73
1622912400,17,15
1622916000,39,53
1622919600,67,22
1622923200,89,12
1622926800,58,74
1622930400,91,52
1622934000,81,9
1622937600,52,87
1622941200,62,81
1622944800,16,59
1622948400,78,74
1622952000,28,10
1622955600,7,5
1622959200,73,71
1622962800,17,68
1622966400,58,78
1622970000,52,50
1622973600,45,18
1622977200,40,88
1622980800,89,51
1622984400,39,42
1622988000,17,19
1622991600,19,60
1622995200,74,72
1622998800,18,80
1623002400,45,50
1623006000,32,26
1623009600,65,83
1623013200,90,0
1623016800,31,6
1623020400,74,42
1623024000,90,25
1623027600,6,88
1623031200,11,36
1623034800,53,53
1623038400,92,82
1623042000,63,63
1623045600,69,72
1623049200,91,42
1623052800,58,8
1623056400,91,57
1623060000,63,22
1623063600,88,82
1623067200,73,41
1623070800,87,3
1623074400,52,23
1623078000,50,4
1623081600,16,9
1623085200,61,71
1623088800,50,67
1623092400,38,41
1623096000,64,0
1623099600,72,86
1623103200,41,62
1623106800,43,89
1623110400,39,33
1623114000,23,1
1623117600,23,65
1623121200,51,86
1623124800,20,1
1623128400,94,62
1623132000,83,6
1623135600,35,90
1623139200,20,49
1623142800,75,23
1623146400,30,67
1623150000,32,47
1623153600,35,4
1623157200,48,66
1623160800,71,81
1623164400,33,9
1623168000,82,46
1623171600,70,4
1623175200,25,74
1623178800,95,35
1623182400,80,51
1623186000,66,26
1623189600,25,54
1623193200,30,89
1623196800,17,58
1623200400,26,0
1623204000,93,48
1623207600,53,28
1623211200,57,0
1623214800,62,28
1623218400,49,85
1623222000,5,30
1623225600,9,28
1623229200,93,78
1623232800,17,87
1623236400,82,50
1623240000,15,47
1623243600,81,30
1623247200,69,10
1623250800,33,39
1623254400,37,12
1623258000,44,29
1623261600,65,87
1623265200,25,22
1623268800,55,78
1623272400,18,57
1623276000,40,67
1623279600,55,2
1623283200,10,47
1623286800,86,17
1623290400,11,67
1623294000,35,16
1623297600,82,16
1623301200,14,50
1623304800,85,0
1623308400,94,21
1623312000,17,0
1623315600,19,73
1623319200,93,88
1623322800,63,10
1623326400,43,34
1623330000,73,74
1623333600,69,27
1623337200,81,69
1623340800,43,29
1623344400,54,44
1623348000,10,80
1623351600,66,45
1623355200,10,70
1623358800,63,85
1623362400,76,19
1623366000,75,46
1623369600,25,47
1623373200,87,71
1623376800,49,49
1623380400,86,83
1623384000,51,21
1623387600,34,20
1623391200,17,68
1623394800,57,50
1623398400,12,11
1623402000,8,66
1623405600,59,64
1623409200,26,22
1623412800,12,42
1623416400,75,41
1623420000,67,12
1623423600,92,82
1623427200,64,79
1623430800,67,13
1623434400,5,15
1623438000,64,47
1623441600,42,88
1623445200,35,49
1623448800,70,82
1623452400,67,72
1623456000,61,65
1623459600,16,73
1623463200,44,86
1623466800,9,9
1623470400,42,38
1623474000,55,8
1623477600,55,9
1623481200,58,19
1623484800,93,78
1623488400,91,52
1623492000,62,54
1623495600,13,3
1623499200,19,1
1623502800,20,79
1623506400,88,77
1623510000,29,12
1623513600,19,89
1623517200,90,16
1623520800,89,53
1623524400,30,84
1623528000,5,38
1623531600,7,13
1623535200,53,18
1623538800,91,8
1623542400,65,44
1623546000,65,26
1623549600,66,31
1623553200,88,75
1623556800,91,61
1623560400,32,42
1623564000,15,51
1623567600,59,24
1623571200,17,11
1623574800,46,5
1623578400,69,29
1623582000,94,27
1623585600,36,54
1623589200,9,79
1623592800,41,90
1623596400,55,5
1623600000,49,74
1623603600,90,14
1623607200,73,77
1623610800,58,64
1623614400,15,80
1623618000,20,20
1623621600,8,32
1623625200,12,15
1623628800,48,11
1623632400,25,71
1623636000,46,72
1623639600,66,72
1623643200,41,65
1623646800,28,35
1623650400,70,36
1623654000,45,72
1623657600,78,34
1623661200,54,51
1623664800,79,11
1623668400,83,84
1623672000,5,2
1623675600,18,3
1623679200,93,20
1623682800,23,3
1623686400,91,1
1623690000,79,36
1623693600,79,8
1623697200,76,73
1623700800,78,57
1623704400,22,10
1623708000,61,20
1623711600,50,39
1623715200,59,4
1623718800,95,0
1623722400,20,40
1623726000,89,16
1623729600,10,60
1623733200,78,2
1623736800,48,1
1623740400,10,38
1623744000,61,43
1623747600,42,2
1623751200,56,17
1623754800,80,87
1623758400,42,55
1623762000,66,3
1623765600,80,15
1623769200,47,1
1623772800,24,4
1623776400,6,89
1623780000,49,48
1623783600,19,12
1623787200,22,87
1623790800,19,61
1623794400,56,73
1623798000,67,71
1623801600,30,9
1623805200,78,39
1623808800,31,21
1623812400,41,27
1623816000,81,60
1623819600,35,24
1623823200,80,35
1623826800,30,58
1623830400,7,81
1623834000,61,9
1623837600,43,70
1623841200,26,19
1623844800,34,89
1623848400,48,44
1623852000,76,14
1623855600,83,60
1623859200,28,60
1623862800,13,13
1623866400,86,7
1623870000,45,30
1623873600,72,33
1623877200,59,52
1623880800,36,42
1623884400,24,87
1623888000,91,75
1623891600,10,88
1623895200,22,80
1623898800,21,9
1623902400,83,22
1623906000,21,21
1623909600,41,3
1623913200,86,23
1623916800,69,90
1623920400,41,17
1623924000,65,39
1623927600,52,37
1623931200,40,64
1623934800,57,66
1623938400,21,34
1623942000,67,11
1623945600,77,30
1623949200,13,52
1623952800,78,78
1623956400,66,23
1623960000,14,41
1623963600,49,9
1623967200,49,35
1623970800,37,71
1623974400,93,31
1623978000,94,57
1623981600,75,8
1623985200,62,14
1623988800,78,72
1623992400,48,52
1623996000,20,68
1623999600,31,50
1624003200,66,89
1624006800,16,43
1624010400,81,73
1624014000,71,49
1624017600,82,73
1624021200,63,30
1624024800,22,90
1624028400,16,68
1624032000,89,63
1624035600,94,63
1624039200,76,55
1624042800,45,16
1624046400,42,46
1624050000,73,15
1624053600,82,58
1624057200,71,47
1624060800,61,77
1624064400,58,4
1624068000,27,82
1624071600,58,8
1624075200,69,74
1624078800,7,82
1624082400,41,13
1624086000,27,29
1624089600,81,20
1624093200,60,19
1624096800,81,58
1624100400,41,76
1624104000,18,67
1624107600,59,53
1624111200,39,83
1624114800,68,53
1624118400,38,25
1624122000,63,55
1624125600,21,74
1624129200,32,44
1624132800,26,83
1624136400,94,57
1624140000,64,20
1624143600,55,44
1624147200,46,14
1624150800,31,80
1624154400,41,62
1624158000,33,12
1624161600,7,82
1624165200,71,36
1624168800,80,38
1624172400,95,17
1624176000,32,20
1624179600,40,43
1624183200,8,25
1624186800,55,78
1624190400,22,48
1624194000,50,76
1624197600,74,58
1624201200,88,73
1624204800,77,73
1624208400,67,17
1624212000,49,90
1624215600,35,46
1624219200,86,59
1624222800,51,28
1624226400,11,8
1624230000,50,33
1624233600,33,44
1624237200,45,85
1624240800,74,90
1624244400,78,50
1624248000,16,81
1624251600,94,80
1624255200,53,45
1624258800,30,83
1624262400,32,87
1624266000,15,34
1624269600,54,3
1624273200,49,39
1624276800,30,90
1624280400,36,31
1624284000,12,39
1624287600,33,89
1624291200,88,31
1624294800,88,25
1624298400,89,28
1624302000,43,4
1624305600,77,90
1624309200,52,29
1624312800,49,72
1624316400,27,34
1624320000,73,86
1624323600,74,80
1624327200,57,76
1624330800,88,77
1624334400,80,23
1624338000,76,45
1624341600,67,8
1624345200,11,18
1624348800,44,52
1624352400,11,87
1624356000,86,7
1624359600,5,62
1624363200,11,48
1624366800,60,14
1624370400,88,77
1624374000,16,24
1624377600,40,80
1624381200,18,87
1624384800,33,5
1624388400,41,66
1624392000,33,16
1624395600,25,54
1624399200,84,80
1624402800,40,81
1624406400,47,41
1624410000,82,86
1624413600,16,41
1624417200,25,17
1624420800,94,75
1624424400,90,44
1624428000,29,6
1624431600,73,22
1624435200,54,82
1624438800,77,78
1624442400,92,17
1624446000,58,25
1624449600,93,37
1624453200,47,39
1624456800,31,77
1624460400,88,31
1624464000,86,70
1624467600,31,1
1624471200,79,10
1624474800,77,72
1624478400,53,30
1624482000,30,73
1624485600,41,57
1624489200,63,48
1624492800,53,40
1624496400,94,44
1624500000,25,52
1624503600,37,71
1624507200,57,74
1624510800,24,41
1624514400,28,12
1624518000,78,13
1624521600,50,62
1624525200,73,28
1624528800,40,50
1624532400,68,84
1624536000,48,51
1624539600,34,79
1624543200,22,87
1624546800,95,65
1624550400,95,89
1624554000,78,20
1624557600,18,68
1624561200,5,65
1624564800,20,74
1624568400,74,38
1624572000,54,14
1624575600,20,3
1624579200,45,83
1624582800,90,75
1624586400,10,57
1624590000,73,48
1624593600,22,60
1624597200,95,89
1624600800,62,53
1624604400,31,56
1624608000,56,8
1624611600,44,64
1624615200,45,3
1624618800,6,55
1624622400,82,33
1624626000,7,35
1624629600,53,71
1624633200,6,88
1624636800,69,86
1624640400,40,32
1624644000,20,67
1624647600,49,32
1624651200,41,6
1624654800,89,2
1624658400,64,20
1624662000,27,19
1624665600,87,24
1624669200,51,31
1624672800,32,10
1624676400,91,67
1624680000,12,52
1624683600,70,55
1624687200,37,66
1624690800,20,59
1624694400,29,13
1624698000,60,39
1624701600,85,8
1624705200,40,26
1624708800,19,28
1624712400,87,74
1624716000,16,13
1624719600,61,57
1624723200,6,66
1624726800,93,82
1624730400,44,47
1624734000,64,46
1624737600,67,87
1624741200,69,57
1624744800,31,42
1624748400,31,50
1624752000,61,81
1624755600,58,45
1624759200,57,88
1624762800,76,66
1624766400,84,63
1624770000,17,0
1624773600,44,32
1624777200,25,40
1624780800,12,17
1624784400,37,9
1624788000,32,54
1624791600,61,52
1624795200,55,29
1624798800,24,39
1624802400,40,8
1624806000,95,0
1624809600,94,15
1624813200,50,50
1624816800,17,80
1624820400,84,0
1624824000,57,55
1624827600,59,54
1624831200,92,74
1624834800,9,57
1624838400,60,90
1624842000,71,45
1624845600,21,31
1624849200,12,66
1624852800,29,26
1624856400,74,59
1624860000,39,31
1624863600,27,86
1624867200,51,67
1624870800,13,58
1624874400,61,50
1624878000,26,71
1624881600,19,39
1624885200,40,10
1624888800,27,2
1624892400,72,40
1624896000,6,6
1624899600,91,17
1624903200,42,56
1624906800,51,24
1624910400,50,78
1624914000,51,42
1624917600,23,68
1624921200,42,64
1624924800,13,8
1624928400,36,27
1624932000,63,16
1624935600,13,36
1624939200,60,6
1624942800,51,40
1624946400,13,77
1624950000,86,63
1624953600,88,39
1624957200,48,83
1624960800,9,52
1624964400,76,49
1624968000,45,26
1624971600,59,58
1624975200,63,54
1624978800,37,66
1624982400,67,26
1624986000,7,83
1624989600,10,64
1624993200,33,60
1624996800,75,38
1625000400,15,78
