timestamp,rd_count,wr_count
1617184800,35784704,25293824
1617188400,16140288,12559360
1617192000,3206144,27660288
1617195600,21070848,20085760
1617199200,17019904,62712832
1617202800,57415680,21675008
1617206400,34755584,45191168
1617210000,35783680,42592256
1617213600,27921408,17558528
1617217200,29044736,7390208
1617220800,6992896,57114624
1617224400,22214656,19494912
1617228000,20415488,10044416
1617231600,54545408,61749248
1617235200,59924480,63620096
1617238800,48544768,61139968
1617242400,54343680,62587904
1617246000,39129088,55452672
1617249600,55677952,25630720
1617253200,40969216,38127616
1617256800,53773312,63814656
1617260400,57706496,21420032
1617264000,9422848,26380288
1617267600,61915136,35247104
1617271200,9368576,56390656
1617274800,8068096,14264320
1617278400,46395392,60725248
1617282000,64201728,64713728
1617285600,3659776,19164160
1617289200,26880000,29015040
1617292800,15674368,40854528
1617296400,55584768,35448832
1617300000,36332544,27603968
1617303600,56331264,57441280
1617307200,18664448,30190592
1617310800,28459008,5328896
1617314400,26895360,19055616
1617318000,24651776,34222080
1617321600,10866688,51996672
1617325200,2359296,18138112
1617328800,41277440,40869888
1617332400,62845952,53102592
1617336000,34486272,27464704
1617339600,18234368,36048896
1617343200,44532736,43017216
1617346800,62966784,25636864
1617350400,16762880,51441664
1617354000,26515456,18525184
1617357600,44476416,15737856
1617361200,8856576,61043712
1617364800,43831296,35219456
1617368400,64275456,36157440
1617372000,19704832,54356992
1617375600,35809280,28474368
1617379200,39244800,3598336
1617382800,12043264,45952000
1617386400,42372096,40318976
1617390000,31945728,9748480
1617393600,65686528,48082944
1617397200,43700224,10636288
1617400800,56529920,39558144
1617404400,66716672,38722560
1617408000,56429568,26122240
1617411600,55151616,33796096
1617415200,7289856,61911040
1617418800,27730944,49025024
1617422400,62560256,24896512
1617426000,50612224,15156224
1617429600,12144640,19311616
1617433200,9060352,16819200
1617436800,20812800,19006464
1617440400,60674048,61087744
1617444000,57228288,25509888
1617447600,3726336,23332864
1617451200,39022592,12857344
1617454800,64411648,28443648
1617458400,50318336,31545344
1617462000,65069056,7164928
1617465600,23098368,53110784
1617469200,38864896,28291072
1617472800,15439872,64498688
1617476400,42745856,43429888
1617480000,54824960,26248192
1617483600,56488960,32399360
1617487200,10989568,63453184
1617490800,47121408,29706240
1617494400,47889408,40686592
1617498000,56223744,5535744
1617501600,31626240,25380864
1617505200,59311104,3539968
1617508800,36141056,56612864
1617512400,62426112,19349504
1617516000,53588992,60385280
1617519600,56956928,9577472
1617523200,13914112,28711936
1617526800,3298304,59796480
1617530400,58640384,43948032
1617534000,36116480,46356480
1617537600,35625984,58036224
1617541200,44185600,44519424
1617544800,21906432,24198144
1617548400,39655424,2685952
1617552000,30314496,61308928
1617555600,6124544,59843584
1617559200,19579904,30865408
1617562800,28813312,53623808
1617566400,52909056,24129536
1617570000,38403072,39388160
1617573600,49945600,28251136
1617577200,14395392,29289472
1617580800,54865920,15596544
1617584400,21976064,13924352
1617588000,57447424,23522304
1617591600,25710592,58504192
1617595200,46988288,2786304
1617598800,3440640,66797568
1617602400,24887296,40998912
1617606000,2374656,20631552
1617609600,35197952,38941696
1617613200,13366272,20208640
1617616800,35237888,7609344
1617620400,6722560,21037056
1617624000,29642752,43029504
1617627600,58328064,45018112
1617631200,4170752,5613568
1617634800,7197696,24466432
1617638400,19112960,59616256
1617642000,36293632,41991168
1617645600,48568320,59907072
1617649200,65925120,28447744
1617652800,60597248,2255872
1617656400,28135424,50914304
1617660000,8684544,60952576
1617663600,4436992,9312256
1617667200,65325056,48245760
1617670800,27423744,33453056
1617674400,53757952,32050176
1617678000,19919872,48830464
1617681600,40509440,11138048
1617685200,26738688,42583040
1617688800,47194112,64378880
1617692400,32479232,31736832
1617696000,56885248,34203648
1617699600,39157760,38344704
1617703200,27000832,37972992
1617706800,32222208,53027840
1617710400,38131712,25787392
1617714000,4360192,12246016
1617717600,19631104,39239680
1617721200,19462144,50385920
1617724800,52915200,44788736
1617728400,49268736,39563264
1617732000,42268672,67091456
1617735600,53824512,15668224
1617739200,43659264,45992960
1617742800,23681024,56283136
1617746400,43262976,54064128
1617750000,20910080,65577984
1617753600,53697536,25498624
1617757200,4339712,46128128
1617760800,61374464,34464768
1617764400,32047104,64936960
1617768000,58156032,66849792
1617771600,10073088,43216896
1617775200,6506496,27438080
1617778800,59032576,57324544
1617782400,37657600,41191424
1617786000,62317568,12816384
1617789600,8699904,49032192
1617793200,26388480,50262016
1617796800,27916288,15499264
1617800400,6962176,36609024
1617804000,34993152,25775104
1617807600,35077120,21580800
1617811200,16703488,4847616
1617814800,65612800,10969088
1617818400,37215232,63089664
1617822000,8796160,60801024
1617825600,62829568,49311744
1617829200,36908032,2226176
1617832800,9640960,28830720
1617836400,24980480,12728320
1617840000,35451904,20188160
1617843600,23447552,42054656
1617847200,2111488,15265792
1617850800,57746432,60470272
1617854400,28668928,62611456
1617858000,62509056,61564928
1617861600,53817344,63015936
1617865200,16036864,3410944
1617868800,65766400,14539776
1617872400,44822528,3399680
1617876000,43059200,19048448
1617879600,62103552,38778880
1617883200,66264064,64442368
1617886800,6434816,41334784
1617890400,26163200,29318144
1617894000,51965952,27045888
1617897600,14936064,8303616
1617901200,67003392,47490048
1617904800,21473280,25167872
1617908400,40850432,15571968
1617912000,20669440,3776512
1617915600,42566656,39916544
1617919200,64696320,56506368
1617922800,41231360,63352832
1617926400,36475904,51483648
1617930000,64655360,12425216
1617933600,3423232,27176960
1617937200,16633856,2577408
1617940800,24509440,53511168
1617944400,41815040,48575488
1617948000,48259072,26671104
1617951600,41051136,61099008
1617955200,32877568,40945664
1617958800,41479168,19780608
1617962400,31543296,47760384
1617966000,65795072,50115584
1617969600,49439744,41252864
1617973200,55462912,14553088
1617976800,63188992,62124032
1617980400,10797056,32556032
1617984000,46497792,40882176
1617987600,10411008,47823872
1617991200,65961984,57488384
1617994800,48304128,23361536
1617998400,11416576,55548928
1618002000,37367808,57579520
1618005600,15110144,11309056
1618009200,19095552,13418496
1618012800,17684480,26004480
1618016400,63641600,47130624
1618020000,39194624,62327808
1618023600,62676992,54065152
1618027200,36470784,18556928
1618030800,66521088,32549888
1618034400,13571072,42747904
1618038000,30535680,57971712
1618041600,49060864,6377472
1618045200,6213632,47912960
1618048800,61768704,19947520
1618052400,36705280,38615040
1618056000,8387584,39502848
1618059600,29084672,21400576
1618063200,16241664,13609984
1618066800,32721920,64369664
1618070400,37518336,61794304
1618074000,11917312,42142720
1618077600,57012224,40024064
1618081200,29097984,58912768
1618084800,56483840,28510208
1618088400,24352768,35484672
1618092000,36687872,20319232
1618095600,58887168,18638848
1618099200,24599552,63003648
1618102800,31982592,51798016
1618106400,15841280,66590720
1618110000,23303168,22131712
1618113600,6510592,17818624
1618117200,8963072,20655104
1618120800,29331456,7114752
1618124400,50454528,32279552
1618128000,66811904,60275712
1618131600,7313408,56714240
1618135200,33189888,66853888
1618138800,48517120,55104512
1618142400,60793856,38300672
1618146000,23479296,30372864
1618149600,24049664,15256576
1618153200,14441472,46552064
1618156800,43689984,44326912
1618160400,31240192,24962048
1618164000,11334656,19973120
1618167600,44996608,15748096
1618171200,35694592,19389440
1618174800,66846720,30456832
1618178400,24408064,50191360
1618182000,28166144,24110080
1618185600,10884096,65922048
1618189200,46255104,9504768
1618192800,65667072,60201984
1618196400,62512128,59351040
1618200000,63932416,51421184
1618203600,55153664,20872192
1618207200,32108544,2486272
1618210800,65327104,8688640
1618214400,44716032,61997056
1618218000,31553536,21481472
1618221600,47400960,41980928
1618225200,35132416,15985664
1618228800,59273216,2396160
1618232400,11872256,16571392
1618236000,18018304,37942272
1618239600,6112256,26805248
1618243200,36754432,50270208
1618246800,66752512,35311616
1618250400,10889216,62154752
1618254000,60093440,7712768
1618257600,13993984,15664128
1618261200,26487808,44005376
1618264800,16053248,57245696
1618268400,18123776,26200064
1618272000,19659776,47581184
1618275600,45584384,64963584
1618279200,54991872,46146560
1618282800,46380032,47155200
1618286400,46446592,56155136
1618290000,29157376,29894656
1618293600,26987520,33172480
1618297200,54602752,61645824
1618300800,48872448,21773312
1618304400,62387200,57664512
1618308000,49357824,55370752
1618311600,63280128,61254656
1618315200,36465664,22659072
1618318800,38150144,50421760
1618322400,12794880,21704704
1618326000,42051584,62897152
1618329600,2176000,20526080
1618333200,60751872,22597632
1618336800,32103424,40022016
1618340400,2642944,11440128
1618344000,29067264,62242816
1618347600,39237632,53958656
1618351200,28305408,59270144
1618354800,16021504,10067968
1618358400,13933568,11298816
1618362000,65636352,61195264
1618365600,32100352,61806592
1618369200,22866944,66468864
1618372800,49895424,26447872
1618376400,17307648,28120064
1618380000,46055424,57263104
1618383600,23908352,13661184
1618387200,43218944,17550336
1618390800,34161664,8212480
1618394400,55475200,2234368
1618398000,50095104,49972224
1618401600,62381056,54762496
1618405200,4347904,56116224
1618408800,46923776,18272256
1618412400,64088064,26287104
1618416000,60014592,30141440
1618419600,52912128,25005056
1618423200,24838144,8670208
1618426800,56903680,40164352
1618430400,65560576,7101440
1618434000,66187264,44506112
1618437600,29794304,55525376
1618441200,23597056,5904384
1618444800,38505472,55661568
1618448400,44559360,59410432
1618452000,23325696,27545600
1618455600,42273792,18596864
1618459200,15198208,44524544
1618462800,7604224,27551744
1618466400,28227584,37122048
1618470000,51742720,21132288
1618473600,65166336,5071872
1618477200,44040192,55434240
1618480800,44184576,66373632
1618484400,61028352,42635264
1618488000,6365184,60106752
1618491600,20031488,34063360
1618495200,16049152,41531392
1618498800,5397504,52458496
1618502400,62622720,47859712
1618506000,44759040,18839552
1618509600,40835072,19922944
1618513200,2866176,53937152
1618516800,29878272,40912896
1618520400,46918656,56008704
1618524000,43464704,31551488
1618527600,10031104,9048064
1618531200,67066880,19501056
1618534800,62386176,44141568
1618538400,18764800,56304640
1618542000,19667968,23032832
1618545600,16828416,5129216
1618549200,22525952,63321088
1618552800,12091392,58365952
1618556400,48669696,40143872
1618560000,39116800,26318848
1618563600,24413184,45381632
1618567200,11672576,25183232
1618570800,32208896,39453696
1618574400,31525888,44558336
1618578000,60892160,40421376
1618581600,8999936,3813376
1618585200,47372288,41496576
1618588800,21217280,10175488
1618592400,18529280,37884928
1618596000,31910912,3627008
1618599600,26347520,14169088
1618603200,6659072,14304256
1618606800,10380288,49192960
1618610400,5560320,56952832
1618614000,22227968,10106880
1618617600,48702464,44544000
1618621200,53392384,25804800
1618624800,35156992,51031040
1618628400,63161344,64586752
1618632000,28479488,56943616
1618635600,5425152,2910208
1618639200,26186752,50700288
1618642800,42309632,12833792
1618646400,58779648,26268672
1618650000,48621568,56120320
1618653600,27798528,40398848
1618657200,3179520,64901120
1618660800,52605952,11463680
1618664400,46984192,23597056
1618668000,33846272,2102272
1618671600,31606784,47978496
1618675200,44550144,50428928
1618678800,6673408,12597248
1618682400,34351104,2724864
1618686000,42613760,28260352
1618689600,25098240,45941760
1618693200,29073408,16714752
1618696800,62072832,36813824
1618700400,27451392,21269504
1618704000,28512256,8963072
1618707600,10279936,54214656
1618711200,14792704,11362304
1618714800,52005888,32828416
1618718400,53268480,64419840
1618722000,54328320,20005888
1618725600,64425984,51365888
1618729200,65887232,9393152
1618732800,34684928,5451776
1618736400,52432896,34465792
1618740000,38619136,27937792
1618743600,28156928,29148160
1618747200,39309312,22660096
1618750800,43765760,34272256
1618754400,57376768,4108288
1618758000,53444608,18780160
1618761600,43513856,61627392
1618765200,38424576,56209408
1618768800,38420480,55860224
1618772400,21928960,24579072
1618776000,53170176,41687040
1618779600,10014720,18013184
1618783200,25943040,8793088
1618786800,57848832,26058752
1618790400,44687360,43172864
1618794000,25954304,16196608
1618797600,4000768,52014080
1618801200,10774528,8739840
1618804800,7565312,52444160
1618808400,40915968,30371840
1618812000,54455296,59790336
1618815600,14581760,30859264
1618819200,21835776,50909184
1618822800,52499456,58159104
1618826400,39659520,39858176
1618830000,48167936,58260480
1618833600,14435328,56086528
1618837200,9163776,5809152
1618840800,30309376,64916480
1618844400,62310400,7886848
1618848000,8506368,21154816
1618851600,54525952,42949632
1618855200,38599680,63204352
1618858800,49592320,11594752
1618862400,16065536,55938048
1618866000,39869440,3410944
1618869600,48619520,52355072
1618873200,64712704,35885056
1618876800,3681280,50102272
1618880400,26934272,41244672
1618884000,22850560,40531968
1618887600,64934912,2716672
1618891200,29508608,39528448
1618894800,38968320,57720832
1618898400,4861952,34168832
1618902000,31037440,11271168
1618905600,20753408,18454528
1618909200,52123648,24782848
1618912800,47088640,34607104
1618916400,34280448,61057024
1618920000,23435264,39580672
1618923600,29897728,37484544
1618927200,57365504,27500544
1618930800,6259712,58949632
1618934400,43033600,63636480
1618938000,65624064,31313920
1618941600,37059584,63449088
1618945200,31933440,64471040
1618948800,35868672,3791872
1618952400,22609920,6160384
1618956000,3390464,51550208
1618959600,15335424,54587392
1618963200,2894848,65361920
1618966800,12260352,15413248
1618970400,65398784,11971584
1618974000,9360384,21725184
1618977600,16982016,37160960
1618981200,24639488,7237632
1618984800,62565376,28803072
1618988400,31617024,6016000
1618992000,25329664,30132224
1618995600,35232768,27819008
1618999200,59011072,65070080
1619002800,25181184,60309504
1619006400,34291712,13220864
1619010000,64373760,3112960
1619013600,62673920,12599296
1619017200,55603200,30999552
1619020800,43390976,33293312
1619024400,44315648,41680896
1619028000,10694656,51579904
1619031600,28835840,25579520
1619035200,54170624,51378176
1619038800,63259648,17153024
1619042400,45611008,27767808
1619046000,21071872,36371456
1619049600,23329792,54208512
1619053200,62093312,15230976
1619056800,19695616,52704256
1619060400,8431616,51890176
1619064000,63827968,38235136
1619067600,20432896,59393024
1619071200,48737280,41465856
1619074800,23282688,57558016
1619078400,7650304,65501184
1619082000,32129024,48787456
1619085600,17498112,58867712
1619089200,7258112,4559872
1619092800,10663936,35947520
1619096400,19615744,54177792
1619100000,61618176,6118400
1619103600,23439360,17838080
1619107200,58229760,18423808
1619110800,63512576,10815488
1619114400,4018176,4834304
1619118000,28135424,65750016
1619121600,8499200,46472192
1619125200,25560064,55139328
1619128800,53367808,46745600
1619132400,45587456,58920960
1619136000,12663808,43147264
1619139600,8126464,28065792
1619143200,34905088,45827072
1619146800,63068160,43471872
1619150400,14664704,48113664
1619154000,63080448,9174016
1619157600,52134912,19409920
1619161200,57454592,10781696
1619164800,35736576,53857280
1619168400,52039680,5185536
1619172000,24121344,13066240
1619175600,36365312,30523392
1619179200,24968192,59828224
1619182800,18552832,11226112
1619186400,6990848,29571072
1619190000,35577856,17557504
1619193600,38148096,9134080
1619197200,11053056,38482944
1619200800,52864000,7011328
1619204400,47385600,65431552
1619208000,20555776,43356160
1619211600,7495680,38120448
1619215200,60668928,30381056
1619218800,46806016,61836288
1619222400,17128448,31735808
1619226000,32451584,39153664
1619229600,10231808,66719744
1619233200,2567168,65642496
1619236800,26964992,51563520
1619240400,42299392,31858688
1619244000,46564352,43307008
1619247600,14845952,17602560
1619251200,50343936,23802880
1619254800,53988352,36098048
1619258400,61256704,34264064
1619262000,34419712,14702592
1619265600,43049984,7346176
1619269200,18253824,36610048
1619272800,3156992,62962688
1619276400,63876096,18188288
1619280000,60128256,61757440
1619283600,55244800,3251200
1619287200,61367296,55715840
1619290800,66796544,53762048
1619294400,7696384,9512960
1619298000,18510848,52163584
1619301600,50722816,31259648
1619305200,2656256,66496512
1619308800,52965376,22074368
1619312400,35484672,14640128
1619316000,54242304,35335168
1619319600,59785216,30182400
1619323200,8111104,10929152
1619326800,32222208,9170944
1619330400,6781952,61528064
1619334000,25262080,64814080
1619337600,56175616,45937664
1619341200,33495040,17959936
1619344800,67083264,65721344
1619348400,4612096,7669760
1619352000,8125440,21025792
1619355600,57736192,24278016
1619359200,17716224,25822208
1619362800,23665664,36111360
1619366400,45799424,57053184
1619370000,48654336,65471488
1619373600,57818112,41330688
1619377200,28545024,31358976
1619380800,17689600,26196992
1619384400,38432768,22375424
1619388000,53155840,29125632
1619391600,52619264,42221568
1619395200,7953408,51544064
1619398800,58085376,7926784
1619402400,50155520,28127232
1619406000,46039040,23710720
1619409600,47056896,36665344
1619413200,45892608,30202880
1619416800,60390400,2448384
1619420400,64217088,6606848
1619424000,24931328,45762560
1619427600,4969472,48180224
1619431200,52523008,63956992
1619434800,12429312,3102720
1619438400,55583744,48765952
1619442000,55920640,41629696
1619445600,43321344,41430016
1619449200,16742400,49177600
1619452800,25864192,40257536
1619456400,22534144,41450496
1619460000,66287616,34002944
1619463600,63064064,13761536
1619467200,36098048,41846784
1619470800,41867264,29378560
1619474400,9724928,6502400
1619478000,66427904,65099776
1619481600,50167808,4287488
1619485200,46170112,3107840
1619488800,66147328,56502272
1619492400,36653056,54622208
1619496000,5685248,25464832
1619499600,29142016,46909440
1619503200,32324608,11314176
1619506800,61516800,23619584
1619510400,17001472,49480704
1619514000,30499840,48719872
1619517600,16373760,26454016
1619521200,27911168,50374656
1619524800,33731584,2669568
1619528400,45182976,41359360
1619532000,7074816,12028928
1619535600,6876160,22672384
1619539200,14219264,50949120
1619542800,56222720,45797376
1619546400,7869440,25765888
1619550000,33309696,11457536
1619553600,16660480,27881472
1619557200,23797760,14415872
1619560800,4626432,50744320
1619564400,3465216,19530752
1619568000,33116160,31867904
1619571600,33680384,14919680
1619575200,56224768,59495424
1619578800,30725120,55386112
1619582400,27594752,41337856
1619586000,62176256,65112064
1619589600,51269632,66955264
1619593200,53214208,30919680
1619596800,50795520,42327040
1619600400,9607168,24094720
1619604000,33522688,8346624
1619607600,33455104,15613952
1619611200,34130944,22682624
1619614800,27932672,4187136
1619618400,6318080,29300736
1619622000,54161408,4864000
1619625600,59071488,20731904
1619629200,50226176,15713280
1619632800,13117440,46381056
1619636400,3990528,6141952
1619640000,53149696,31596544
1619643600,4144128,37309440
1619647200,31441920,55261184
1619650800,33658880,47667200
1619654400,63017984,41168896
1619658000,4652032,29431808
1619661600,14945280,3537920
1619665200,10475520,46980096
1619668800,24123392,36311040
1619672400,16596992,28344320
1619676000,31041536,3648512
1619679600,63650816,55542784
1619683200,54823936,46768128
1619686800,4146176,33371136
1619690400,58578944,38579200
1619694000,37416960,44618752
1619697600,3065856,39463936
1619701200,47358976,64951296
1619704800,60155904,13907968
1619708400,45508608,56064000
1619712000,20507648,48064512
1619715600,50925568,33355776
1619719200,17032192,59303936
1619722800,45765632,39058432
1619726400,61044736,60266496
1619730000,32833536,57516032
1619733600,29344768,29374464
1619737200,45948928,17058816
1619740800,41572352,15525888
1619744400,48333824,33042432
1619748000,19534848,18640896
1619751600,10551296,53044224
1619755200,23534592,55813120
1619758800,50885632,49120256
1619762400,35151872,29284352
1619766000,38075392,53562368
1619769600,42778624,54430720
1619773200,19808256,57713664
1619776800,14152704,63477760
1619780400,62202880,40627200
1619784000,24161280,27926528
1619787600,31034368,51408896
1619791200,22730752,9873408
1619794800,66371584,62206976
1619798400,55841792,15122432
1619802000,28139520,8267776
1619805600,64205824,4120576
1619809200,26741760,53170176
1619812800,25364480,10517504
1619816400,35181568,58419200
1619820000,5231616,38686720
1619823600,44871680,13441024
1619827200,26007552,30109696
1619830800,36584448,38063104
1619834400,26477568,31677440
1619838000,11581440,16068608
1619841600,57506816,8045568
1619845200,65381376,13128704
1619848800,48361472,32169984
1619852400,40765440,37094400
1619856000,12722176,34334720
1619859600,10791936,9818112
1619863200,36358144,35436544
1619866800,60891136,59625472
1619870400,11383808,28962816
1619874000,18461696,14518272
1619877600,65552384,61236224
1619881200,58401792,56990720
1619884800,24237056,27877376
1619888400,60483584,16144384
1619892000,24984576,4955136
1619895600,62656512,47922176
1619899200,43443200,28454912
1619902800,26480640,24695808
1619906400,58527744,65148928
1619910000,59693056,4140032
1619913600,32373760,35914752
1619917200,44400640,34161664
1619920800,36781056,5708800
1619924400,59217920,46067712
1619928000,65115136,10569728
1619931600,26015744,63557632
1619935200,4697088,17308672
1619938800,20965376,59376640
1619942400,10615808,14340096
1619946000,40950784,33503232
1619949600,49737728,4024320
1619953200,46855168,26072064
1619956800,30382080,6225920
1619960400,48670720,21799936
1619964000,4264960,8780800
1619967600,56382464,67081216
1619971200,10125312,66212864
1619974800,34134016,44809216
1619978400,4812800,26242048
1619982000,56306688,2818048
1619985600,2241536,15212544
1619989200,31805440,37381120
1619992800,62963712,50674688
1619996400,29647872,39009280
1620000000,30444544,36029440
1620003600,37943296,13072384
1620007200,5483520,17688576
1620010800,4574208,33769472
1620014400,21818368,18674688
1620018000,20999168,56525824
1620021600,57897984,10272768
1620025200,56498176,65926144
1620028800,41915392,56061952
1620032400,43625472,44631040
1620036000,47733760,65361920
1620039600,45351936,47878144
1620043200,13465600,42588160
1620046800,18150400,41859072
1620050400,26152960,13228032
1620054000,13759488,54500352
1620057600,14687232,17132544
1620061200,33002496,18074624
1620064800,32723968,35480576
1620068400,49746944,52445184
1620072000,19585024,3636224
1620075600,41862144,10374144
1620079200,44351488,63790080
1620082800,9190400,19158016
1620086400,52742144,18246656
1620090000,29218816,65905664
1620093600,16498688,40001536
1620097200,46673920,60406784
1620100800,15479808,30254080
1620104400,35156992,39535616
1620108000,41385984,14346240
1620111600,59465728,21502976
1620115200,29381632,57897984
1620118800,37480448,60008448
1620122400,26268672,20117504
1620126000,12871680,11284480
1620129600,54197248,20163584
1620133200,19561472,63978496
1620136800,16843776,26654720
1620140400,48566272,35015680
1620144000,10331136,10676224
1620147600,66351104,24733696
1620151200,48580608,45915136
1620154800,18030592,61963264
1620158400,9060352,18617344
1620162000,66928640,15876096
1620165600,30866432,59284480
1620169200,35281920,58150912
1620172800,50072576,38193152
1620176400,18577408,41772032
1620180000,56213504,29351936
1620183600,50959360,10827776
1620187200,47418368,35950592
1620190800,7697408,29691904
1620194400,60508160,54166528
1620198000,30137344,3730432
1620201600,30272512,29378560
1620205200,58906624,11743232
1620208800,40723456,9827328
1620212400,6596608,15213568
1620216000,26348544,38955008
1620219600,61532160,22644736
1620223200,31129600,29705216
1620226800,46226432,46632960
1620230400,65801216,62706688
1620234000,53834752,22431744
1620237600,57488384,5211136
1620241200,63703040,5323776
1620244800,39064576,36830208
1620248400,65458176,65002496
1620252000,56426496,28485632
1620255600,34162688,19590144
1620259200,23293952,25959424
1620262800,29236224,61920256
1620266400,66230272,66276352
1620270000,42564608,58008576
1620273600,38121472,36986880
1620277200,13543424,34681856
1620280800,64594944,57672704
1620284400,46744576,30813184
1620288000,20796416,33469440
1620291600,18675712,11174912
1620295200,4110336,47808512
1620298800,46941184,8604672
1620302400,17528832,45289472
1620306000,6497280,6845440
1620309600,6665216,38563840
1620313200,24338432,60401664
1620316800,29953024,19005440
1620320400,55213056,61613056
1620324000,50711552,30667776
1620327600,52511744,54262784
1620331200,33084416,31485952
1620334800,54374400,63110144
1620338400,54588416,34009088
1620342000,26813440,8275968
1620345600,32908288,10918912
1620349200,49893376,2448384
1620352800,56630272,29725696
1620356400,8955904,7049216
1620360000,7905280,13357056
1620363600,44338176,45014016
1620367200,17350656,34106368
1620370800,38305792,12733440
1620374400,18541568,58948608
1620378000,7237632,34682880
1620381600,55046144,57652224
1620385200,21836800,21021696
1620388800,54567936,9101312
1620392400,17021952,42047488
1620396000,8541184,9265152
1620399600,48226304,6879232
1620403200,50627584,63549440
1620406800,7231488,7674880
1620410400,26165248,14090240
1620414000,45167616,64514048
1620417600,57889792,22395904
1620421200,42418176,40670208
1620424800,21932032,46153728
1620428400,18834432,38377472
1620432000,5520384,23974912
1620435600,5950464,25996288
1620439200,47056896,58229760
1620442800,12447744,34515968
1620446400,32761856,27372544
1620450000,9453568,39205888
1620453600,67081216,23109632
1620457200,43987968,18125824
1620460800,19549184,16649216
1620464400,23703552,43618304
1620468000,28643328,66774016
1620471600,8549376,51962880
1620475200,22060032,16397312
1620478800,25524224,41895936
1620482400,60453888,42261504
1620486000,45703168,31404032
1620489600,31666176,17083392
1620493200,55304192,11613184
1620496800,8204288,65654784
1620500400,11558912,38868992
1620504000,58458112,18915328
1620507600,43504640,25956352
1620511200,7454720,52922368
1620514800,41985024,24907776
1620518400,2462720,63591424
1620522000,66428928,61548544
1620525600,30783488,7868416
1620529200,46401536,50746368
1620532800,54708224,37355520
1620536400,58072064,48052224
1620540000,45046784,4192256
1620543600,44887040,42142720
1620547200,19179520,33081344
1620550800,19186688,25286656
1620554400,64165888,28648448
1620558000,62058496,23041024
1620561600,12994560,5980160
1620565200,46900224,18352128
1620568800,56805376,54315008
1620572400,8689664,57170944
1620576000,50797568,8008704
1620579600,19136512,47010816
1620583200,46319616,63441920
1620586800,30647296,33917952
1620590400,66227200,54150144
1620594000,47400960,11692032
1620597600,23772160,57717760
1620601200,51737600,40854528
1620604800,56228864,3814400
1620608400,64044032,53284864
1620612000,62906368,26519552
1620615600,9217024,41330688
1620619200,30402560,21547008
1620622800,57585664,52638720
1620626400,8753152,64179200
1620630000,10226688,24980480
1620633600,37617664,27267072
1620637200,4881408,49368064
1620640800,56138752,65971200
1620644400,48715776,22782976
1620648000,20538368,61546496
1620651600,32377856,42214400
1620655200,52154368,49546240
1620658800,15959040,41273344
1620662400,51263488,45433856
1620666000,59988992,14586880
1620669600,4843520,34635776
1620673200,53820416,65689600
1620676800,54085632,11824128
1620680400,18745344,60741632
1620684000,41433088,26874880
1620687600,51151872,11940864
1620691200,52044800,53936128
1620694800,26738688,8600576
1620698400,20325376,40885248
1620702000,29287424,38766592
1620705600,2848768,59568128
1620709200,13871104,52907008
1620712800,42004480,27734016
1620716400,59610112,58698752
1620720000,38597632,20016128
1620723600,6175744,8870912
1620727200,52554752,57900032
1620730800,7450624,39531520
1620734400,35153920,24098816
1620738000,65702912,9477120
1620741600,16404480,49745920
1620745200,51860480,33879040
1620748800,4099072,11490304
1620752400,40383488,22327296
1620756000,17805312,2561024
1620759600,58997760,18556928
1620763200,60032000,5758976
1620766800,36893696,2454528
1620770400,63935488,61934592
1620774000,59056128,2950144
1620777600,14840832,30661632
1620781200,9724928,65299456
1620784800,53991424,15078400
1620788400,37721088,22035456
1620792000,4608000,3841024
1620795600,29415424,51454976
1620799200,51489792,14167040
1620802800,18224128,53492736
1620806400,56099840,56510464
1620810000,8710144,6795264
1620813600,56974336,33137664
1620817200,23255040,17424384
1620820800,4327424,25579520
1620824400,17781760,33692672
1620828000,20404224,42267648
1620831600,34546688,33147904
1620835200,5819392,42174464
1620838800,31337472,25241600
1620842400,22682624,34488320
1620846000,45179904,57733120
1620849600,3760128,40026112
1620853200,42078208,53152768
1620856800,19622912,58206208
1620860400,7062528,8612864
1620864000,15133696,46216192
1620867600,45850624,4999168
1620871200,12243968,67008512
1620874800,52866048,14474240
1620878400,58017792,36077568
1620882000,46070784,11312128
1620885600,11235328,46047232
1620889200,42363904,47497216
1620892800,21111808,39131136
1620896400,5628928,41697280
1620900000,39050240,16239616
1620903600,64861184,40713216
1620907200,54168576,39829504
1620910800,59295744,6681600
1620914400,63465472,64262144
1620918000,13197312,11490304
1620921600,10895360,56950784
1620925200,46931968,21042176
1620928800,24376320,65227776
1620932400,65959936,15285248
1620936000,34195456,12447744
1620939600,57039872,10860544
1620943200,56397824,64833536
1620946800,56260608,10399744
1620950400,36855808,27320320
1620954000,17526784,41335808
1620957600,41462784,15278080
1620961200,47478784,28521472
1620964800,20538368,39664640
1620968400,65645568,16893952
1620972000,4343808,44272640
1620975600,58826752,13142016
1620979200,66653184,6175744
1620982800,64627712,56459264
1620986400,4293632,31004672
1620990000,37174272,3918848
1620993600,41355264,27105280
1620997200,12682240,63182848
1621000800,24828928,66846720
1621004400,6472704,27114496
1621008000,27057152,54441984
1621011600,66353152,33949696
1621015200,35150848,46722048
1621018800,27900928,53592064
1621022400,51817472,26436608
1621026000,35915776,54064128
1621029600,3599360,27633664
1621033200,32636928,35682304
1621036800,64251904,62694400
1621040400,25031680,66449408
1621044000,26589184,60109824
1621047600,3258368,33374208
1621051200,20105216,46384128
