timestamp,virtual,physical
1617832800,1114826,406922
1617836400,2333789,327735
1617840000,1368200,375154
1617843600,4176396,305325
1617847200,3785252,394579
1617850800,1740538,266698
1617854400,2014639,381232
1617858000,2368740,505692
1617861600,2114011,389740
1617865200,3874093,431611
1617868800,2498383,295548
1617872400,3344795,302869
1617876000,4049216,315762
1617879600,2702133,476354
1617883200,1394928,307144
1617886800,1423739,406364
1617890400,2561638,345558
1617894000,2844642,516318
1617897600,2037057,463380
1617901200,3977047,316454
1617904800,4011177,470149
1617908400,1901322,518289
1617912000,4004434,332458
1617915600,1558342,347223
1617919200,2041960,444614
1617922800,2882174,340849
1617926400,1798131,456109
1617930000,2751136,337128
1617933600,3664558,465350
1617937200,1606713,334888
1617940800,2097327,401716
1617944400,2327042,462560
1617948000,1545783,451351
1617951600,1250137,435795
1617955200,1708325,506183
1617958800,2066481,470161
1617962400,1507583,295017
1617966000,2310181,263039
1617969600,1948458,455949
1617973200,2195326,317480
1617976800,4058761,356903
1617980400,3288563,346388
1617984000,3965801,269854
1617987600,3316313,290545
1617991200,3105042,464806
1617994800,1156189,483698
1617998400,3760540,334492
1618002000,2522668,319459
1618005600,1316248,360461
1618009200,1550495,398045
1618012800,2708532,467119
1618016400,2454667,278301
1618020000,3391842,308366
1618023600,3438724,357418
1618027200,3391175,389746
1618030800,3039261,370540
1618034400,3372882,292842
1618038000,2822432,519276
1618041600,3979596,368252
1618045200,1338916,265708
1618048800,2673846,394869
1618052400,3899082,405242
1618056000,1785398,384942
1618059600,3352783,474821
1618063200,1806628,439571
1618066800,2982539,317709
1618070400,3278057,454927
1618074000,2441866,374488
1618077600,2863388,375495
1618081200,2573013,487223
1618084800,4175973,366419
1618088400,3220102,471506
1618092000,1455701,272162
1618095600,1257413,451910
1618099200,2744095,498074
1618102800,3082751,433087
1618106400,4044225,426639
1618110000,1367930,319775
1618113600,2919186,522646
1618117200,2641860,262646
1618120800,2285324,381317
1618124400,1902306,320617
1618128000,3722939,406317
1618131600,3845354,288815
1618135200,1836836,386627
1618138800,1307234,506669
1618142400,1546245,331271
1618146000,3077269,380115
1618149600,2181944,396090
1618153200,3195046,465607
1618156800,2738073,509258
1618160400,4054571,484578
1618164000,2775233,434494
1618167600,2127525,444948
1618171200,2804547,312804
1618174800,2032306,371067
1618178400,3055118,263948
1618182000,3314585,481788
1618185600,3036587,338214
1618189200,1830728,411693
1618192800,3093909,514448
1618196400,1451095,445695
1618200000,3472359,331862
1618203600,3449162,408768
1618207200,3620849,347114
1618210800,1145205,327779
1618214400,2437609,478732
1618218000,1607565,489740
1618221600,2234352,322373
1618225200,2519335,313883
1618228800,3262279,356137
1618232400,1740844,280721
1618236000,1147586,336251
1618239600,1561798,512112
1618243200,3827441,509111
1618246800,2768187,367113
1618250400,2337549,285685
1618254000,1077108,304603
1618257600,2456190,327898
1618261200,4125544,305115
1618264800,2782551,285217
1618268400,2998776,499192
1618272000,4179070,404867
1618275600,4141546,382837
1618279200,3099234,367139
1618282800,4113653,330224
1618286400,3873854,349478
1618290000,2194513,302977
1618293600,3571258,341261
1618297200,1866945,319809
1618300800,2955898,436365
1618304400,3835653,309256
1618308000,2562959,451155
1618311600,2715429,299212
1618315200,1051104,286846
1618318800,2708262,421872
1618322400,3723796,458983
1618326000,2762359,295627
1618329600,2974711,345323
1618333200,1735421,304945
1618336800,4129648,342992
1618340400,1951062,395353
1618344000,3315645,476067
1618347600,1491287,329623
1618351200,2659689,473035
1618354800,2751947,373363
1618358400,2751167,295970
1618362000,2521108,328920
1618365600,3112434,518239
1618369200,2994608,493985
1618372800,1593114,454221
1618376400,2754996,336764
1618380000,1974770,272248
1618383600,2735380,490908
1618387200,2986122,270471
1618390800,3684759,297840
1618394400,4028419,390638
1618398000,3585616,265549
1618401600,2442730,351139
1618405200,2697313,381503
1618408800,1096468,466364
1618412400,3379339,439237
1618416000,1552464,388909
1618419600,1823094,469075
1618423200,2749058,355906
1618426800,1489769,409704
1618430400,1085434,306052
1618434000,2320415,437185
1618437600,2423452,330284
1618441200,3816746,425823
1618444800,1138669,421417
1618448400,3088158,444171
1618452000,2652931,376471
1618455600,2026757,376230
1618459200,3362751,264507
1618462800,2859412,519593
1618466400,2834662,472215
1618470000,4113915,452821
1618473600,3751273,432650
1618477200,1713357,465742
1618480800,3416043,312091
1618484400,3503836,304345
1618488000,2205693,319386
1618491600,3368742,434587
1618495200,2492119,367094
1618498800,1650792,480377
1618502400,1056869,281543
1618506000,2508468,298036
1618509600,3024797,339930
1618513200,1466793,353432
1618516800,1920627,391614
1618520400,3508099,294924
1618524000,3226289,275373
1618527600,1803748,422423
1618531200,2025368,367112
1618534800,4042756,456195
1618538400,2527292,469275
1618542000,3653480,273345
1618545600,2886446,461686
1618549200,2023462,397946
1618552800,3723315,265812
1618556400,1670685,322953
1618560000,1074536,508534
1618563600,1151316,427130
1618567200,1375711,517015
1618570800,1051744,412517
1618574400,3800634,359250
1618578000,3858690,469929
1618581600,3793932,414801
1618585200,2470830,310453
1618588800,2890135,477988
1618592400,1825574,437116
1618596000,2526522,494996
1618599600,2811745,425202
1618603200,4113351,378009
1618606800,3452865,491124
1618610400,1170794,398942
1618614000,1083194,404745
1618617600,4060507,394681
1618621200,2151725,453410
1618624800,1708939,318100
1618628400,1393889,263842
1618632000,2521116,270838
1618635600,3099311,279780
1618639200,3576350,323594
1618642800,1649951,435361
1618646400,1599331,324689
1618650000,1399515,454508
1618653600,3712383,272217
1618657200,2200154,482029
1618660800,1707800,408521
1618664400,4128744,515809
1618668000,2388644,492892
1618671600,3027455,412409
1618675200,3253509,458092
1618678800,1400972,504931
1618682400,2091194,429217
1618686000,2084094,413157
1618689600,3854502,462160
1618693200,2539431,353502
1618696800,1318410,513122
1618700400,3412940,292998
1618704000,2422710,350619
1618707600,1801397,363158
1618711200,3781518,324687
1618714800,2427171,503015
1618718400,1266645,524002
1618722000,3125714,508478
1618725600,3379926,382896
1618729200,1716513,339792
1618732800,1895165,492368
1618736400,1111486,314650
1618740000,3815878,310967
1618743600,3356471,327303
1618747200,4186048,388551
1618750800,3567577,518496
1618754400,2746616,421092
1618758000,3180001,445147
1618761600,3405047,518616
1618765200,2916493,370546
1618768800,3740753,359155
1618772400,1142228,282173
1618776000,2462394,335903
1618779600,3420489,335377
1618783200,2033185,417200
1618786800,1991359,519402
1618790400,1963030,479508
1618794000,3721770,266479
1618797600,2105488,521474
1618801200,1915634,523217
1618804800,2489746,496347
1618808400,3408067,517361
1618812000,4075802,296724
1618815600,2017763,403004
1618819200,3181540,476475
1618822800,4183018,364305
1618826400,1889994,344583
1618830000,1445294,416258
1618833600,2254520,404936
1618837200,2856042,350709
1618840800,3711328,386419
1618844400,2973858,429175
1618848000,1660838,401634
1618851600,4114600,353872
1618855200,3289473,519388
1618858800,1669935,268459
1618862400,3125518,354127
1618866000,1580445,384884
1618869600,1181674,445798
1618873200,1052044,425807
1618876800,1193796,512862
1618880400,1850370,455374
1618884000,2172381,412590
1618887600,3243241,489355
1618891200,2919250,328929
1618894800,3472410,337133
1618898400,1511546,415837
1618902000,1820540,286938
1618905600,2657500,429769
1618909200,3792983,438050
1618912800,3577447,477515
1618916400,2291056,408410
1618920000,1105783,460136
1618923600,3419890,450301
1618927200,2227511,270460
1618930800,3506992,271724
1618934400,1319070,371884
1618938000,1262900,338238
1618941600,3410828,304392
1618945200,2676155,299471
1618948800,3266756,381511
1618952400,2476260,316477
1618956000,2110437,362528
1618959600,1659231,304098
1618963200,2893273,465985
1618966800,3376243,438925
1618970400,1479995,424656
1618974000,2689289,488997
1618977600,1150873,338099
1618981200,3826026,488196
1618984800,3242446,512877
1618988400,1557494,367882
1618992000,1156724,454826
1618995600,2810769,366706
1618999200,2084338,501521
1619002800,3558963,368539
1619006400,1151093,262397
1619010000,2790729,377851
1619013600,2993356,518383
1619017200,3836529,376839
1619020800,2563507,391905
1619024400,1872952,371386
1619028000,1346416,360570
1619031600,2436342,398824
1619035200,3332753,488960
1619038800,1682735,283228
1619042400,2061731,352604
1619046000,3798047,330116
1619049600,3964154,316846
1619053200,2543811,280503
1619056800,1611345,330806
1619060400,4060919,398869
1619064000,3750071,293674
1619067600,1831030,448082
1619071200,2913682,418286
1619074800,1096400,493897
1619078400,1346675,346347
1619082000,2182023,332415
1619085600,2289396,423137
1619089200,4143171,373394
1619092800,3542067,315731
1619096400,3809422,357451
1619100000,3823937,267348
1619103600,3580056,443572
1619107200,3731890,352196
1619110800,2302928,362176
1619114400,3838715,332734
1619118000,3912734,506159
1619121600,1681839,497381
1619125200,2798557,398081
1619128800,4072655,484824
1619132400,2734042,431521
1619136000,3718581,454732
1619139600,3919483,497704
1619143200,2195764,454791
1619146800,3242201,495628
1619150400,2354904,495527
1619154000,2953702,406664
1619157600,4174696,500262
1619161200,2433277,298492
1619164800,1123970,279975
1619168400,1716165,503268
1619172000,3761384,381329
1619175600,4163544,460877
1619179200,1937526,407185
1619182800,2700077,500040
1619186400,1419872,448407
1619190000,3041586,412459
1619193600,4060776,401159
1619197200,2758505,486670
1619200800,3490068,495115
1619204400,1509974,340327
1619208000,2567932,262511
1619211600,3635887,450988
1619215200,2609509,294699
1619218800,3115559,320893
1619222400,3466701,369764
1619226000,3453967,409143
1619229600,4171216,277106
1619233200,1137652,335465
1619236800,1996698,426449
1619240400,3730997,265579
1619244000,2982440,480920
1619247600,3312826,483658
1619251200,2199997,302055
1619254800,2815360,443693
1619258400,1587640,387952
1619262000,1050640,485283
1619265600,3546813,490627
1619269200,3559534,389235
1619272800,3417023,383221
1619276400,1501875,327807
1619280000,4168150,493906
1619283600,1528894,471885
1619287200,3136167,304441
1619290800,3963712,414919
1619294400,3360596,348518
1619298000,3307238,311409
1619301600,2933637,326344
1619305200,1852597,408989
1619308800,2206999,471059
1619312400,1388561,385185
1619316000,3751093,342364
1619319600,3757273,477282
1619323200,2932790,496017
1619326800,1920573,315788
1619330400,2458245,274116
1619334000,3796352,329694
1619337600,4185351,340161
1619341200,2384895,498650
1619344800,1702384,314593
1619348400,4066457,343300
1619352000,2509660,291538
1619355600,1968831,460357
1619359200,1412893,409392
1619362800,1141793,468043
1619366400,2197928,427690
1619370000,3221592,436933
1619373600,2873087,421167
1619377200,1713273,300517
1619380800,2762017,486394
1619384400,3767763,502085
1619388000,2863356,481661
1619391600,1362261,488148
1619395200,3454224,339022
1619398800,2836570,434232
1619402400,1707836,343885
1619406000,3928132,284533
1619409600,1695856,391857
1619413200,2322126,483258
1619416800,1330465,311707
1619420400,1486443,379171
1619424000,3897805,510192
1619427600,2138748,477260
1619431200,3298975,444173
1619434800,2092372,292060
1619438400,3292928,353697
1619442000,2893328,388548
1619445600,2939854,323396
1619449200,2720595,362844
1619452800,3809806,307012
1619456400,3162759,267456
1619460000,1975796,272079
1619463600,2396470,262320
1619467200,2503459,518640
1619470800,1538204,424800
1619474400,2940318,402542
1619478000,3169379,283600
1619481600,2490486,325737
1619485200,3124618,279418
1619488800,1821480,498252
1619492400,2413267,389756
1619496000,3738457,325239
1619499600,2882766,384778
1619503200,2223516,360663
1619506800,2587992,262476
1619510400,3821859,504314
1619514000,3163037,286380
1619517600,3406506,311874
1619521200,2130640,399944
1619524800,1890177,516039
1619528400,1355962,374716
1619532000,2500554,326186
1619535600,1184221,266640
1619539200,3544060,370599
1619542800,2392574,381449
1619546400,1137902,347488
1619550000,2092023,418271
1619553600,2773769,517316
1619557200,1070274,272786
1619560800,3239483,510287
1619564400,2642681,505271
1619568000,2070351,295147
1619571600,1325341,496656
1619575200,2977299,308159
1619578800,2998895,405343
1619582400,1882629,418814
1619586000,1310045,448441
1619589600,2590790,389799
1619593200,4132025,364731
1619596800,1560908,491091
1619600400,2063206,334912
1619604000,2942513,485192
1619607600,1285762,470922
1619611200,1791350,515847
1619614800,3374900,307621
1619618400,1821364,508924
1619622000,2654989,484252
1619625600,3435372,310206
1619629200,2029904,378900
1619632800,2194115,304641
1619636400,2892222,402178
1619640000,2044989,269964
1619643600,2168470,436263
1619647200,2503595,271362
1619650800,2382703,387969
1619654400,1291438,506789
1619658000,2570376,298502
1619661600,1262470,443871
1619665200,2611566,429815
1619668800,4115705,480941
1619672400,1793197,429370
1619676000,3616120,509944
1619679600,1440858,491406
1619683200,2139109,321664
1619686800,1930508,398130
1619690400,3257364,360211
1619694000,2118511,317568
1619697600,3782800,348397
1619701200,1550206,519891
1619704800,1152338,522633
1619708400,1962972,341827
1619712000,3136621,336403
1619715600,2484788,464921
1619719200,1050818,377561
1619722800,1161455,445655
1619726400,3744152,329643
1619730000,1666408,275500
1619733600,1113431,486117
1619737200,2878109,365399
1619740800,1335831,351067
1619744400,1294307,393702
1619748000,2292680,523452
1619751600,1507622,301070
1619755200,1410390,432909
1619758800,3973948,459415
1619762400,3845010,426292
1619766000,2910035,428483
1619769600,4180860,409378
1619773200,2992795,510777
1619776800,2103251,477419
1619780400,4106746,342912
1619784000,2915965,266782
1619787600,1674020,352311
1619791200,1541752,353127
1619794800,2039738,512104
1619798400,2022078,449046
1619802000,2228582,383280
1619805600,3603183,322738
1619809200,2002311,287864
1619812800,1551835,464927
1619816400,2334103,408661
1619820000,2478043,262375
1619823600,1894079,367768
1619827200,2251034,428018
1619830800,3502655,418308
1619834400,3798927,524255
1619838000,2863021,418161
1619841600,2898158,339249
1619845200,2356361,503552
1619848800,2799761,464181
1619852400,2075297,364377
1619856000,3537205,364979
1619859600,1797930,321050
1619863200,2797885,391623
1619866800,3766034,411172
1619870400,3487092,332192
1619874000,1358638,453431
1619877600,4005607,362639
1619881200,1090383,488081
1619884800,2897394,397215
1619888400,3272259,401757
1619892000,1718043,365080
1619895600,1877558,418170
1619899200,1237183,296053
1619902800,3813914,364512
1619906400,3387821,380895
1619910000,3616586,370932
1619913600,1805163,427971
1619917200,2531759,401399
1619920800,3972559,268704
1619924400,3710571,381807
1619928000,1913534,346259
1619931600,1891131,409032
1619935200,4128988,353908
1619938800,3787856,467363
1619942400,1285144,500973
1619946000,2189048,378257
1619949600,3760258,394702
1619953200,1327931,276045
1619956800,3058327,423812
1619960400,2742929,410605
1619964000,2643130,329062
1619967600,1837519,510197
1619971200,1289634,433136
1619974800,3809145,274098
1619978400,3328403,438021
1619982000,2237449,516305
1619985600,3153788,458950
1619989200,2773152,460986
1619992800,2917156,265968
1619996400,2775503,269645
1620000000,4185986,503132
1620003600,1963289,338657
1620007200,2739700,403944
1620010800,1410031,286060
1620014400,1094398,477019
1620018000,3856249,329934
1620021600,3173808,446010
1620025200,2943625,268777
1620028800,3773637,457389
1620032400,1337709,286649
1620036000,1691619,428732
1620039600,3956051,385353
1620043200,2461541,433954
1620046800,3740258,398012
1620050400,3855074,480350
1620054000,2242329,434671
1620057600,3092386,266982
1620061200,1307920,324834
1620064800,3303899,355837
1620068400,1145717,466490
1620072000,1628714,283559
1620075600,3942888,344601
1620079200,3357067,325833
1620082800,2974507,314378
1620086400,3154886,378014
1620090000,3748349,384294
1620093600,1595918,363596
1620097200,1303986,383707
1620100800,3949207,321648
1620104400,4193958,457089
1620108000,3172079,400799
1620111600,1165956,491144
1620115200,2253978,370751
1620118800,1612154,314707
1620122400,3095359,394680
1620126000,2617508,265107
1620129600,2517641,266899
1620133200,3235138,367423
1620136800,1913253,436655
1620140400,2521016,343761
1620144000,2133936,496396
1620147600,1526717,318885
1620151200,2440110,465510
1620154800,1495857,355014
1620158400,2632750,443927
1620162000,3709201,294819
1620165600,1641706,417717
1620169200,3681367,480315
1620172800,3156095,307604
1620176400,2114894,482864
1620180000,2809196,273689
1620183600,1538342,340138
1620187200,1855612,317295
1620190800,3862877,355080
1620194400,2595200,348978
1620198000,3594806,266089
1620201600,1119603,402896
1620205200,3216792,411029
1620208800,2710030,517519
1620212400,3659621,361226
1620216000,3063797,283808
1620219600,2759683,511836
1620223200,1759583,409816
1620226800,1262519,457801
1620230400,1250175,492836
1620234000,1729947,387511
1620237600,1818359,377915
1620241200,4144010,266729
1620244800,2799573,403018
1620248400,2200639,408775
1620252000,1807867,288458
1620255600,2785241,303032
1620259200,3578302,489790
1620262800,2294245,519375
1620266400,3376015,447912
1620270000,1146715,404082
1620273600,2838292,496262
1620277200,2757388,401054
1620280800,3008781,343394
1620284400,3222096,320969
1620288000,1105864,488799
1620291600,3076130,300226
1620295200,2978136,403937
1620298800,2405257,267586
1620302400,2644113,410524
1620306000,1737344,518566
1620309600,3062674,327224
1620313200,3186512,349951
1620316800,3185950,495276
1620320400,2444911,267841
1620324000,4095955,439206
1620327600,1468121,380571
1620331200,3305086,293503
1620334800,3144195,285064
1620338400,3003219,329759
1620342000,2184897,432743
1620345600,2930409,274130
1620349200,3889627,399126
1620352800,3043981,521684
1620356400,2251116,444638
1620360000,3562113,319072
1620363600,2801407,328661
1620367200,1172377,482273
1620370800,1732108,422925
1620374400,4130008,507554
1620378000,1483107,356063
1620381600,2526448,322305
1620385200,1530085,325746
1620388800,2983799,477875
1620392400,1661005,482659
1620396000,3701905,438604
1620399600,2757433,340046
1620403200,3864731,354034
1620406800,2056462,350417
1620410400,2457548,373691
1620414000,2112411,513589
1620417600,4103099,455729
1620421200,3207263,290482
1620424800,3563070,480479
1620428400,3342346,350877
1620432000,1777722,363789
1620435600,3338175,370119
1620439200,3583743,411382
1620442800,2797038,269711
1620446400,2203874,520243
1620450000,4166633,394361
1620453600,3061748,365242
1620457200,2053696,369052
1620460800,4135989,433194
1620464400,1254325,300657
1620468000,1079068,482331
1620471600,3176013,459263
1620475200,4087616,353967
1620478800,2069716,303197
1620482400,3983979,430959
1620486000,1713638,511758
1620489600,2898848,328822
1620493200,2727205,448651
1620496800,1532148,275212
1620500400,2565736,326931
1620504000,1594359,438539
1620507600,2303133,459965
1620511200,1075568,423506
1620514800,1098190,490865
1620518400,3224789,516294
1620522000,2367910,369247
1620525600,1526313,295046
1620529200,3194567,363820
1620532800,3539273,283917
1620536400,1730959,443075
1620540000,3337677,297090
1620543600,2800557,469240
1620547200,3254213,280227
1620550800,2234719,325731
1620554400,2664078,341915
1620558000,1183715,326894
1620561600,4194156,341761
1620565200,1575877,281706
1620568800,2601479,313347
1620572400,2093356,319437
1620576000,3979373,523708
1620579600,3838668,517546
1620583200,1617262,476809
1620586800,2731688,435575
1620590400,1813121,262237
1620594000,2195391,427026
1620597600,1617835,277001
1620601200,2999397,415192
1620604800,2135784,511628
1620608400,2319742,342620
1620612000,2695904,353201
1620615600,1719632,331468
1620619200,2797367,407797
1620622800,1675389,411653
1620626400,3873108,353552
1620630000,2837188,510401
1620633600,2987813,379390
1620637200,2873770,409868
1620640800,3224695,361022
1620644400,2422943,314396
1620648000,3778696,421565
1620651600,1800689,412539
1620655200,2275614,343350
1620658800,1880654,477555
1620662400,2695535,266124
1620666000,1872593,405992
1620669600,1414445,441113
1620673200,2846363,273903
1620676800,1645537,326633
1620680400,1222733,275717
1620684000,4097558,384453
1620687600,2886730,263107
1620691200,2347851,511536
1620694800,1206049,325705
1620698400,4027291,478034
1620702000,2222437,463625
1620705600,4054387,349330
1620709200,3765334,295636
1620712800,3581014,401365
1620716400,2353473,507274
1620720000,2507716,290837
1620723600,2232852,508575
1620727200,3625353,356388
1620730800,2891777,286523
1620734400,1213040,444033
1620738000,2401609,322821
1620741600,2932233,307974
1620745200,4008042,297992
1620748800,2660914,488855
1620752400,2464705,389538
1620756000,3600886,485558
1620759600,2960537,310006
1620763200,3468070,434989
1620766800,2451619,495375
1620770400,1887462,346641
1620774000,2841237,463459
1620777600,1692491,351240
1620781200,3075143,337236
1620784800,1765377,460174
1620788400,2200808,350264
1620792000,2742762,407760
1620795600,3046817,430163
1620799200,2552089,497157
1620802800,3616412,494859
1620806400,1784554,311467
1620810000,3513282,404612
1620813600,3429591,443223
1620817200,1507057,337575
1620820800,2715294,288068
1620824400,2413090,403845
1620828000,1425102,270925
1620831600,3755737,493947
1620835200,2989749,274663
1620838800,1096770,297601
1620842400,2313403,414559
1620846000,2491346,336514
1620849600,3707056,288758
1620853200,3392493,489477
1620856800,2108626,454448
1620860400,3084222,485783
1620864000,2605626,304059
1620867600,1939952,268603
1620871200,2586927,294291
1620874800,1399223,314774
1620878400,3212747,398745
1620882000,1517050,438828
1620885600,2777231,291586
1620889200,3562504,521788
1620892800,1619271,461430
1620896400,1084921,522847
1620900000,2714654,426871
1620903600,1650172,387586
1620907200,3872232,323509
1620910800,3243670,469352
1620914400,1567174,296725
1620918000,1486111,495297
1620921600,2441000,280855
1620925200,2869349,307682
1620928800,1630875,329694
1620932400,2991480,387458
1620936000,3887946,308883
1620939600,1093545,374109
1620943200,1393392,456533
1620946800,4044231,388478
1620950400,4073125,404565
1620954000,2752399,491422
1620957600,3463221,468157
1620961200,1675833,514873
1620964800,2106569,461734
1620968400,1782656,521047
1620972000,3908729,382878
1620975600,2604345,318858
1620979200,2501892,485907
1620982800,4038989,460640
1620986400,1354340,470757
1620990000,1637722,520040
1620993600,3151073,371856
1620997200,1423068,347916
1621000800,2145118,479324
1621004400,3364190,443822
1621008000,2208525,345190
1621011600,1472366,429180
1621015200,1084023,519914
1621018800,1473544,302484
1621022400,3874764,371796
1621026000,1622138,437577
1621029600,2332030,291585
1621033200,3648826,378022
1621036800,2361511,342592
1621040400,1628022,306947
1621044000,3184628,376040
1621047600,1619470,306844
1621051200,3900542,418606
1621054800,3541499,273755
1621058400,1171170,350770
1621062000,1779506,495675
1621065600,2537882,366675
1621069200,1712773,468923
1621072800,2207132,296042
1621076400,1570300,311755
1621080000,2249580,308793
1621083600,2331734,382127
1621087200,3225984,473575
1621090800,4173334,337485
1621094400,1085460,296282
1621098000,1964678,335179
1621101600,3824902,431035
1621105200,3267123,379833
1621108800,2433748,510351
1621112400,1190237,453234
1621116000,3229915,347164
1621119600,1742415,262745
1621123200,2028676,309090
1621126800,2051034,297899
1621130400,2448568,470883
1621134000,1929779,502922
1621137600,1571576,326793
1621141200,2988301,339669
1621144800,3950617,342668
1621148400,3046387,314006
1621152000,2478595,289393
1621155600,3016757,270888
1621159200,3353016,512968
1621162800,1448075,275732
1621166400,1558847,272117
1621170000,4149485,327959
1621173600,1415117,383538
1621177200,2168632,292736
1621180800,2008422,281987
1621184400,2437404,519520
1621188000,2598803,430241
1621191600,2863681,500353
1621195200,2337240,342816
1621198800,1629271,517019
1621202400,3578479,476791
1621206000,1888796,284050
1621209600,1298797,448018
1621213200,1876175,454420
1621216800,1752248,435613
1621220400,2050651,427823
1621224000,3866093,426926
1621227600,2857659,294819
1621231200,1607641,306101
1621234800,3482806,470899
1621238400,1907290,408143
1621242000,2830855,308766
1621245600,1899467,448186
1621249200,3434275,301082
1621252800,2111380,338420
1621256400,1089426,444293
1621260000,1351278,354788
1621263600,3359007,287059
1621267200,1592319,513235
1621270800,4156160,461263
1621274400,3317234,439439
1621278000,2462724,362240
1621281600,4019022,334147
1621285200,4076611,382491
1621288800,3008007,474568
1621292400,1904058,458289
1621296000,1945971,279134
1621299600,3129934,434950
1621303200,3090781,265454
1621306800,3889206,477937
1621310400,3239828,521940
1621314000,2504093,395085
1621317600,2714657,356236
1621321200,1998983,368813
1621324800,1661096,383239
1621328400,2409346,515789
1621332000,1877559,408441
1621335600,3773731,386513
1621339200,1804528,502897
1621342800,2088106,350643
1621346400,3876103,319864
1621350000,3436376,311885
1621353600,3484879,273459
1621357200,3378104,277741
1621360800,2646122,450675
1621364400,3389894,380931
1621368000,1761546,383570
1621371600,3138389,276478
1621375200,2319902,417776
1621378800,3540981,306748
1621382400,3953848,443175
1621386000,1620661,321163
1621389600,3483731,406230
1621393200,2292850,308058
1621396800,1711078,444487
1621400400,1712867,338301
1621404000,2081663,427249
1621407600,1974117,322964
1621411200,1231156,364829
1621414800,1657805,469573
1621418400,2135135,324190
1621422000,2424561,485591
1621425600,2553760,315800
1621429200,3130686,415375
1621432800,2312395,375167
1621436400,1515992,494207
1621440000,2137598,512468
1621443600,2662513,375620
1621447200,1192377,499046
1621450800,2521661,279534
1621454400,4094122,301995
1621458000,2201227,405355
1621461600,2045104,497974
1621465200,1257931,389568
1621468800,1139639,288640
1621472400,2960600,383970
1621476000,2721238,398924
1621479600,1929257,288398
1621483200,2560184,337292
1621486800,2809992,416108
1621490400,3343684,393704
1621494000,3800156,498609
1621497600,3269699,431347
1621501200,1665426,268388
1621504800,4079365,517523
1621508400,3172593,309252
1621512000,1082948,387518
1621515600,3864877,500186
1621519200,1161239,402541
1621522800,2211375,462149
1621526400,3845606,446365
1621530000,1382714,271819
1621533600,2169210,421343
1621537200,3453916,265676
1621540800,3129717,493943
1621544400,2263306,438903
1621548000,2201967,289569
1621551600,2517497,491289
1621555200,2041735,509212
1621558800,2595075,348780
1621562400,4177072,521168
1621566000,2760932,273387
1621569600,2753563,332254
1621573200,3145875,499840
1621576800,1264221,377181
1621580400,2022741,385592
1621584000,2141299,521963
1621587600,3288745,374499
1621591200,2524488,447581
1621594800,1701235,407605
1621598400,3569385,289767
1621602000,3739679,264496
1621605600,1640077,489682
1621609200,3904350,268060
1621612800,3101432,466886
1621616400,1414986,460956
1621620000,2829909,504825
1621623600,2054127,340257
1621627200,3463060,475724
1621630800,2159606,269346
1621634400,2169326,507748
1621638000,2498440,373922
1621641600,2345605,280157
1621645200,2331725,408344
1621648800,3092662,356404
1621652400,2136371,366732
1621656000,2755305,368119
1621659600,1949002,463651
1621663200,3745299,346628
1621666800,2834997,292021
1621670400,3964851,316360
1621674000,3640838,499038
1621677600,1087233,446936
1621681200,1893835,355735
1621684800,2507042,376862
1621688400,1938906,481227
1621692000,2993591,501780
1621695600,1648326,357840
1621699200,3933076,309233
1621702800,1821362,469290
1621706400,3820073,287795
1621710000,1106918,279615
1621713600,1445856,435057
1621717200,2582834,465138
1621720800,1570604,434594
1621724400,1553490,292670
1621728000,2329146,469752
1621731600,1845819,269609
1621735200,2501367,328474
1621738800,3773734,282865
1621742400,3600157,463994
1621746000,2346110,295609
1621749600,1762060,324905
1621753200,1448547,445181
1621756800,3781548,379248
1621760400,2236477,521536
1621764000,3034703,456155
1621767600,1594085,282572
1621771200,1157117,504033
1621774800,1283788,362176
1621778400,2256082,472678
1621782000,3020980,387051
1621785600,2789408,406169
1621789200,3808669,302636
1621792800,2317045,503766
1621796400,1911258,407787
1621800000,1761387,325593
1621803600,4123024,377052
1621807200,4058865,324653
1621810800,1879916,498205
1621814400,3599283,442367
1621818000,2859121,338752
1621821600,2217591,518362
1621825200,1677360,487205
1621828800,1291458,336842
1621832400,4005962,396348
1621836000,1605487,472034
1621839600,1843360,457613
1621843200,1409344,407868
1621846800,1297745,318509
1621850400,2750035,321749
1621854000,1255666,314719
1621857600,3273433,397499
1621861200,3841931,511409
1621864800,2562335,473620
1621868400,2589797,393861
1621872000,1450315,464680
1621875600,1261950,520171
1621879200,3612716,313552
1621882800,3896887,440764
1621886400,2756779,300274
1621890000,1113046,427722
1621893600,1299665,334366
1621897200,2465705,347982
1621900800,1269767,351246
1621904400,2242461,343146
1621908000,3828774,352402
1621911600,1192557,279954
1621915200,1538149,309252
1621918800,2900849,423477
1621922400,2368409,506640
1621926000,2923436,404521
1621929600,1504427,509566
1621933200,2244433,397880
1621936800,2931757,367394
1621940400,1633390,441320
1621944000,3559773,381419
1621947600,3759346,399592
1621951200,3606374,451848
1621954800,2326250,417635
1621958400,3699093,373680
1621962000,1557276,443898
1621965600,3873899,386454
1621969200,3096418,427407
1621972800,2542124,491214
1621976400,1124607,454578
1621980000,4149246,373884
1621983600,3487060,404500
1621987200,2991231,481263
1621990800,1333631,412230
1621994400,3484886,338495
1621998000,3223598,484133
1622001600,3616990,428256
1622005200,3516171,403506
1622008800,3772857,336962
1622012400,2664368,388861
1622016000,3072465,287585
1622019600,3466161,388148
1622023200,3825750,270465
